,State,Year,Quarter,Name,Type,Count,Amount
967,jammu-&-kashmir,2020,4,Merchant payments,TOTAL,1377786,1045006123.4596367
968,jammu-&-kashmir,2020,4,Financial Services,TOTAL,13578,17966592.697469097
969,jammu-&-kashmir,2020,4,Others,TOTAL,84466,44350708.939814664
970,jammu-&-kashmir,2021,1,Peer-to-peer payments,TOTAL,2800201,14801220301.14875
971,jammu-&-kashmir,2021,1,Recharge & bill payments,TOTAL,2554798,663747765.6760966
972,jammu-&-kashmir,2021,1,Merchant payments,TOTAL,1527253,1605408313.4781337
973,jammu-&-kashmir,2021,1,Financial Services,TOTAL,17276,20848657.8594191
974,jammu-&-kashmir,2021,1,Others,TOTAL,98042,47124854.989329115
975,jammu-&-kashmir,2021,2,Peer-to-peer payments,TOTAL,3955437,19502438177.8094
976,jammu-&-kashmir,2021,2,Recharge & bill payments,TOTAL,3568970,892467613.5545956
977,jammu-&-kashmir,2021,2,Merchant payments,TOTAL,2378307,2343370985.5822287
978,jammu-&-kashmir,2021,2,Financial Services,TOTAL,19432,21897796.187056318
979,jammu-&-kashmir,2021,2,Others,TOTAL,105673,53580855.45836207
980,jharkhand,2018,1,Recharge & bill payments,TOTAL,1095857,132181815.28422523
981,jharkhand,2018,1,Peer-to-peer payments,TOTAL,809459,2036315435.6551185
982,jharkhand,2018,1,Financial Services,TOTAL,107755,45483178.104925826
983,jharkhand,2018,1,Merchant payments,TOTAL,66299,66465337.511485815
984,jharkhand,2018,1,Others,TOTAL,99551,93740623.36363094
985,jharkhand,2018,2,Recharge & bill payments,TOTAL,1398777,208894647.78855115
986,jharkhand,2018,2,Peer-to-peer payments,TOTAL,1375872,4205862516.777491
987,jharkhand,2018,2,Financial Services,TOTAL,160637,65554548.24621317
988,jharkhand,2018,2,Merchant payments,TOTAL,130339,138889079.16124776
989,jharkhand,2018,2,Others,TOTAL,86455,102374867.08935027
990,jharkhand,2018,3,Peer-to-peer payments,TOTAL,6003688,8142915751.203348
991,jharkhand,2018,3,Recharge & bill payments,TOTAL,1539476,256930062.20347697
992,jharkhand,2018,3,Merchant payments,TOTAL,287427,155059935.04035243
993,jharkhand,2018,3,Financial Services,TOTAL,216343,38182603.57787939
994,jharkhand,2018,3,Others,TOTAL,75687,68483065.67956133
995,jharkhand,2018,4,Peer-to-peer payments,TOTAL,3325473,9414019816.80093
996,jharkhand,2018,4,Recharge & bill payments,TOTAL,1885135,328077093.4784577
997,jharkhand,2018,4,Merchant payments,TOTAL,845956,373435992.4816617
998,jharkhand,2018,4,Financial Services,TOTAL,136918,36357465.52244099
999,jharkhand,2018,4,Others,TOTAL,90561,90026272.83887212
1000,jharkhand,2019,1,Peer-to-peer payments,TOTAL,5952105,12664709652.347084
1001,jharkhand,2019,1,Recharge & bill payments,TOTAL,2347079,440323945.0577217
1002,jharkhand,2019,1,Merchant payments,TOTAL,892826,391616776.11217976
1003,jharkhand,2019,1,Financial Services,TOTAL,105558,47227410.81132864
1004,jharkhand,2019,1,Others,TOTAL,90140,83358664.9497917
1005,jharkhand,2019,2,Peer-to-peer payments,TOTAL,5155937,17044444613.808352
1006,jharkhand,2019,2,Recharge & bill payments,TOTAL,2734377,562210324.8161657
1007,jharkhand,2019,2,Merchant payments,TOTAL,2049311,862186711.5217196
1008,jharkhand,2019,2,Financial Services,TOTAL,67479,51588987.16245511
1009,jharkhand,2019,2,Others,TOTAL,121107,102270668.23762833
1010,jharkhand,2019,3,Peer-to-peer payments,TOTAL,5708187,19050145624.077984
1011,jharkhand,2019,3,Merchant payments,TOTAL,4766457,1494546030.8330803
1012,jharkhand,2019,3,Recharge & bill payments,TOTAL,3527625,754845093.6112013
1013,jharkhand,2019,3,Financial Services,TOTAL,103620,80276391.6477037
1014,jharkhand,2019,3,Others,TOTAL,114758,86160853.1891717
1015,jharkhand,2019,4,Peer-to-peer payments,TOTAL,10301226,25360155657.218044
1016,jharkhand,2019,4,Recharge & bill payments,TOTAL,4390094,966539484.5717083
1017,jharkhand,2019,4,Merchant payments,TOTAL,3359590,1725990595.6016066
1018,jharkhand,2019,4,Financial Services,TOTAL,104630,45850806.127185926
1019,jharkhand,2019,4,Others,TOTAL,93078,49211833.15857271
1020,jharkhand,2020,1,Peer-to-peer payments,TOTAL,8196850,29875044416.372463
1021,jharkhand,2020,1,Recharge & bill payments,TOTAL,5454093,1358517296.9653778
1022,jharkhand,2020,1,Merchant payments,TOTAL,4499942,2298726414.666834
1023,jharkhand,2020,1,Financial Services,TOTAL,46483,31523887.510064334
1024,jharkhand,2020,1,Others,TOTAL,85345,47420137.7540625
1025,jharkhand,2020,2,Peer-to-peer payments,TOTAL,8724053,32662370316.521744
1026,jharkhand,2020,2,Recharge & bill payments,TOTAL,7538593,1987320466.8540502
1027,jharkhand,2020,2,Merchant payments,TOTAL,3753633,2662438204.2556615
1028,jharkhand,2020,2,Financial Services,TOTAL,56553,130249402.00867195
1029,jharkhand,2020,2,Others,TOTAL,68679,43823586.28346999
1030,jharkhand,2020,3,Peer-to-peer payments,TOTAL,11984094,43128110246.27049
1031,jharkhand,2020,3,Merchant payments,TOTAL,7728846,5163578368.000801
1032,jharkhand,2020,3,Recharge & bill payments,TOTAL,7211293,2217657034.9022017
1033,jharkhand,2020,3,Financial Services,TOTAL,56918,63233533.18627854
1034,jharkhand,2020,3,Others,TOTAL,87322,50036637.653871216
1035,jharkhand,2020,4,Peer-to-peer payments,TOTAL,17120664,60733288288.10599
1036,jharkhand,2020,4,Merchant payments,TOTAL,14168381,9347677563.842455
1037,jharkhand,2020,4,Recharge & bill payments,TOTAL,7945996,2582828438.736846
1038,jharkhand,2020,4,Financial Services,TOTAL,60989,63947540.001266286
1039,jharkhand,2020,4,Others,TOTAL,135603,77432999.35699823
1040,jharkhand,2021,1,Peer-to-peer payments,TOTAL,19151083,69198235576.72797
1041,jharkhand,2021,1,Merchant payments,TOTAL,17489113,11545580927.24733
1042,jharkhand,2021,1,Recharge & bill payments,TOTAL,7826608,2888409672.132301
1043,jharkhand,2021,1,Financial Services,TOTAL,50526,54836609.32711602
1044,jharkhand,2021,1,Others,TOTAL,104333,62290337.70487929
1045,jharkhand,2021,2,Peer-to-peer payments,TOTAL,24184568,86037113965.37598
1046,jharkhand,2021,2,Merchant payments,TOTAL,19041292,14731458451.37311
1047,jharkhand,2021,2,Recharge & bill payments,TOTAL,10583445,3531023352.488878
1048,jharkhand,2021,2,Financial Services,TOTAL,54379,57959229.95440879
1049,jharkhand,2021,2,Others,TOTAL,138461,75088312.26558907
1050,karnataka,2018,1,Recharge & bill payments,TOTAL,5785292,1496816541.9710202
1051,karnataka,2018,1,Peer-to-peer payments,TOTAL,4456528,16522277460.174664
1052,karnataka,2018,1,Merchant payments,TOTAL,1089627,696586489.2644083
1053,karnataka,2018,1,Financial Services,TOTAL,159848,52664837.407078
1054,karnataka,2018,1,Others,TOTAL,525604,449549985.19633806
1055,karnataka,2018,2,Recharge & bill payments,TOTAL,7391926,2435924808.0540595
1056,karnataka,2018,2,Peer-to-peer payments,TOTAL,7164836,29135024501.319633
1057,karnataka,2018,2,Merchant payments,TOTAL,1874383,1361967204.9193478
1058,karnataka,2018,2,Financial Services,TOTAL,194363,93244737.61226672
1059,karnataka,2018,2,Others,TOTAL,490939,489418829.39568377
1060,karnataka,2018,3,Peer-to-peer payments,TOTAL,12863507,42819128165.14718
1061,karnataka,2018,3,Recharge & bill payments,TOTAL,8674172,3019156590.415938
1062,karnataka,2018,3,Merchant payments,TOTAL,3638065,1879406580.5386481
1063,karnataka,2018,3,Financial Services,TOTAL,205740,50726023.40346949
1064,karnataka,2018,3,Others,TOTAL,598777,456674396.3028466
1065,karnataka,2018,4,Peer-to-peer payments,TOTAL,20471744,63575342228.05887
1066,karnataka,2018,4,Merchant payments,TOTAL,11812478,4751317554.815564
1067,karnataka,2018,4,Recharge & bill payments,TOTAL,11426205,4030978295.062695
1068,karnataka,2018,4,Financial Services,TOTAL,289353,71134704.79416475
1069,karnataka,2018,4,Others,TOTAL,812291,579613793.3366778
1070,karnataka,2019,1,Peer-to-peer payments,TOTAL,44049036,104118436760.31566
1071,karnataka,2019,1,Merchant payments,TOTAL,24491960,7076613843.774634
1072,karnataka,2019,1,Recharge & bill payments,TOTAL,16981941,6217689429.770171
1073,karnataka,2019,1,Financial Services,TOTAL,293728,51023386.14504391
1074,karnataka,2019,1,Others,TOTAL,770944,512618725.75178516
1075,karnataka,2019,2,Peer-to-peer payments,TOTAL,50033334,142910706254.40515
1076,karnataka,2019,2,Merchant payments,TOTAL,44848593,12338599108.54726
1077,karnataka,2019,2,Recharge & bill payments,TOTAL,19283028,7745156562.557001
1078,karnataka,2019,2,Financial Services,TOTAL,140353,44871623.829314835
1079,karnataka,2019,2,Others,TOTAL,1096296,662690676.7455502
1080,karnataka,2019,3,Merchant payments,TOTAL,76924325,20375791901.51608
1081,karnataka,2019,3,Peer-to-peer payments,TOTAL,67784880,183163325083.02167
1082,karnataka,2019,3,Recharge & bill payments,TOTAL,24339891,10208179941.827314
1083,karnataka,2019,3,Financial Services,TOTAL,189716,57194690.691376016
1084,karnataka,2019,3,Others,TOTAL,1494923,732228821.132016
1085,karnataka,2019,4,Merchant payments,TOTAL,114044901,31602890835.851074
1086,karnataka,2019,4,Peer-to-peer payments,TOTAL,93311589,250562864352.78363
1087,karnataka,2019,4,Recharge & bill payments,TOTAL,28862161,12183568521.027195
1088,karnataka,2019,4,Financial Services,TOTAL,101937,51145982.18087677
1089,karnataka,2019,4,Others,TOTAL,1475664,646673755.3894986
1090,karnataka,2020,1,Merchant payments,TOTAL,132970737,40374401933.52864
1091,karnataka,2020,1,Peer-to-peer payments,TOTAL,100868460,297635301555.931
1092,karnataka,2020,1,Recharge & bill payments,TOTAL,35854971,14724886028.403404
1093,karnataka,2020,1,Financial Services,TOTAL,93648,110130184.7219853
1094,karnataka,2020,1,Others,TOTAL,1246074,557335296.81275
1095,karnataka,2020,2,Merchant payments,TOTAL,87251639,38463881234.4382
1096,karnataka,2020,2,Peer-to-peer payments,TOTAL,82118363,265767207470.16788
1097,karnataka,2020,2,Recharge & bill payments,TOTAL,43290272,16434890228.306221
1098,karnataka,2020,2,Financial Services,TOTAL,161560,246367207.0610708
1099,karnataka,2020,2,Others,TOTAL,399878,192530880.1645686
1100,karnataka,2020,3,Merchant payments,TOTAL,137206600,60769881812.00958
1101,karnataka,2020,3,Peer-to-peer payments,TOTAL,119241776,390432374828.4793
1102,karnataka,2020,3,Recharge & bill payments,TOTAL,43139631,18911088810.529343
1103,karnataka,2020,3,Financial Services,TOTAL,251980,358426105.9585576
1104,karnataka,2020,3,Others,TOTAL,520544,268744139.7048992
1105,karnataka,2020,4,Merchant payments,TOTAL,215711211,97147239182.96416
1106,karnataka,2020,4,Peer-to-peer payments,TOTAL,166981242,538340957771.568
1107,karnataka,2020,4,Recharge & bill payments,TOTAL,47736461,21611671359.120274
1108,karnataka,2020,4,Financial Services,TOTAL,284700,427966918.93005997
1109,karnataka,2020,4,Others,TOTAL,823370,508863332.4358694
1110,karnataka,2021,1,Merchant payments,TOTAL,279599017,117959690729.6494
1111,karnataka,2021,1,Peer-to-peer payments,TOTAL,190894164,610937002732.095
1112,karnataka,2021,1,Recharge & bill payments,TOTAL,52261651,25111731675.64637
1113,karnataka,2021,1,Financial Services,TOTAL,297710,475815041.81600165
1114,karnataka,2021,1,Others,TOTAL,744950,511117233.18647754
1115,karnataka,2021,2,Merchant payments,TOTAL,244460862,124624417935.05894
1116,karnataka,2021,2,Peer-to-peer payments,TOTAL,216539959,684035748184.4377
1117,karnataka,2021,2,Recharge & bill payments,TOTAL,68599238,28272314719.07621
1118,karnataka,2021,2,Financial Services,TOTAL,304779,456933673.9871358
1119,karnataka,2021,2,Others,TOTAL,744208,497736717.48932767
1120,kerala,2018,1,Recharge & bill payments,TOTAL,988774,157311821.37585658
1121,kerala,2018,1,Peer-to-peer payments,TOTAL,600205,2107288314.3025222
1122,kerala,2018,1,Merchant payments,TOTAL,72164,82919383.04571173
1123,kerala,2018,1,Financial Services,TOTAL,40170,7957491.901965583
1124,kerala,2018,1,Others,TOTAL,70067,47197742.47444939
1125,kerala,2018,2,Recharge & bill payments,TOTAL,1230869,248080143.25702396
1126,kerala,2018,2,Peer-to-peer payments,TOTAL,848291,3436199589.077317
1127,kerala,2018,2,Merchant payments,TOTAL,131217,144501582.04666698
1128,kerala,2018,2,Financial Services,TOTAL,41100,12355589.34361695
1129,kerala,2018,2,Others,TOTAL,56688,45786439.71799916
1130,kerala,2018,3,Peer-to-peer payments,TOTAL,1425259,4823239268.279744
1131,kerala,2018,3,Recharge & bill payments,TOTAL,1407588,296352497.34099543
1132,kerala,2018,3,Merchant payments,TOTAL,210974,160705488.6023575
1133,kerala,2018,3,Financial Services,TOTAL,37286,6170643.387882499
1134,kerala,2018,3,Others,TOTAL,53241,36557326.26447625
1135,kerala,2018,4,Peer-to-peer payments,TOTAL,2073960,6959805154.570259
1136,kerala,2018,4,Recharge & bill payments,TOTAL,1679897,351296525.29857576
1137,kerala,2018,4,Merchant payments,TOTAL,417114,378857199.6490426
1138,kerala,2018,4,Financial Services,TOTAL,75084,10063656.726067666
1139,kerala,2018,4,Others,TOTAL,64599,47338700.56846385
1140,kerala,2019,1,Peer-to-peer payments,TOTAL,3601116,9314451112.085835
1141,kerala,2019,1,Recharge & bill payments,TOTAL,2180915,498453895.947243
1142,kerala,2019,1,Merchant payments,TOTAL,550707,371997848.20066386
1143,kerala,2019,1,Financial Services,TOTAL,77652,7808573.898364296
1144,kerala,2019,1,Others,TOTAL,58649,42319704.717572376
1145,kerala,2019,2,Peer-to-peer payments,TOTAL,3519528,11630623424.131498
1146,kerala,2019,2,Recharge & bill payments,TOTAL,2711299,768892057.7982787
1147,kerala,2019,2,Merchant payments,TOTAL,937130,569545842.9998999
1148,kerala,2019,2,Financial Services,TOTAL,38869,5823291.622642939
1149,kerala,2019,2,Others,TOTAL,77000,56486944.633225575
1150,kerala,2019,3,Peer-to-peer payments,TOTAL,4181954,14433990011.32079
1151,kerala,2019,3,Recharge & bill payments,TOTAL,3431236,1051007778.3129579
1152,kerala,2019,3,Merchant payments,TOTAL,1497029,879510566.1106174
1153,kerala,2019,3,Financial Services,TOTAL,96130,8910528.723410578
1154,kerala,2019,3,Others,TOTAL,79747,56390837.59670959
1155,kerala,2019,4,Peer-to-peer payments,TOTAL,5859068,18537483865.44591
1156,kerala,2019,4,Recharge & bill payments,TOTAL,4097032,1287955351.6647906
1157,kerala,2019,4,Merchant payments,TOTAL,2418428,1268704040.100692
1158,kerala,2019,4,Financial Services,TOTAL,50728,10816332.760911917
1159,kerala,2019,4,Others,TOTAL,73381,46367047.83244334
1160,kerala,2020,1,Peer-to-peer payments,TOTAL,6634439,22862907701.60516
1161,kerala,2020,1,Recharge & bill payments,TOTAL,5507580,1716538277.3696735
1162,kerala,2020,1,Merchant payments,TOTAL,3485036,1810329140.1843734
1163,kerala,2020,1,Financial Services,TOTAL,38050,17160614.593254916
1164,kerala,2020,1,Others,TOTAL,68417,44149097.18179157
1165,kerala,2020,2,Recharge & bill payments,TOTAL,7709714,2452435028.9249372
1166,kerala,2020,2,Peer-to-peer payments,TOTAL,5603046,21309983654.739
1167,kerala,2020,2,Merchant payments,TOTAL,2888260,2075701451.3627596
1168,kerala,2020,2,Financial Services,TOTAL,40501,32921115.845954426
1169,kerala,2020,2,Others,TOTAL,46446,23037227.727544237
1170,kerala,2020,3,Peer-to-peer payments,TOTAL,8590587,33346812213.798676
1171,kerala,2020,3,Recharge & bill payments,TOTAL,7932950,2688361345.204546
1172,kerala,2020,3,Merchant payments,TOTAL,5065205,4016995193.6035366
1173,kerala,2020,3,Financial Services,TOTAL,94130,76828720.82445312
1174,kerala,2020,3,Others,TOTAL,75808,35153178.52298187
1175,kerala,2020,4,Peer-to-peer payments,TOTAL,12941135,45686395927.74489
1176,kerala,2020,4,Merchant payments,TOTAL,10990709,7695667406.723909
1177,kerala,2020,4,Recharge & bill payments,TOTAL,9167428,3238199947.525463
1178,kerala,2020,4,Financial Services,TOTAL,73833,69202344.44095232
1179,kerala,2020,4,Others,TOTAL,115082,65791020.57617174
1180,kerala,2021,1,Peer-to-peer payments,TOTAL,16209203,55336812492.74641
1181,kerala,2021,1,Merchant payments,TOTAL,16105923,10058436408.184261
1182,kerala,2021,1,Recharge & bill payments,TOTAL,9837385,3732534739.0436296
1183,kerala,2021,1,Financial Services,TOTAL,68012,69655547.76092248
1184,kerala,2021,1,Others,TOTAL,95819,63530974.15939384
1185,kerala,2021,2,Peer-to-peer payments,TOTAL,17026648,58152644526.04467
1186,kerala,2021,2,Merchant payments,TOTAL,16135060,11263178335.980885
1187,kerala,2021,2,Recharge & bill payments,TOTAL,13809151,4645548909.798975
1188,kerala,2021,2,Financial Services,TOTAL,88830,88370679.95309764
1189,kerala,2021,2,Others,TOTAL,131344,77063984.37888283
1190,ladakh,2018,1,Recharge & bill payments,TOTAL,3550,927250.7143707818
1191,ladakh,2018,1,Peer-to-peer payments,TOTAL,1752,10767803.999610368
1192,ladakh,2018,1,Merchant payments,TOTAL,320,369327.62555241917
1193,ladakh,2018,1,Financial Services,TOTAL,132,274283.17576680594
1194,ladakh,2018,1,Others,TOTAL,335,194192.25581440225
1195,ladakh,2018,2,Recharge & bill payments,TOTAL,8075,2417434.2729015187
1196,ladakh,2018,2,Peer-to-peer payments,TOTAL,5667,42638443.11997231
1197,ladakh,2018,2,Merchant payments,TOTAL,724,1761366.2964342085
1198,ladakh,2018,2,Financial Services,TOTAL,151,127324.6279709443
1199,ladakh,2018,2,Others,TOTAL,393,390334.220462498
1200,ladakh,2018,3,Recharge & bill payments,TOTAL,13136,4676712.344045115
1201,ladakh,2018,3,Peer-to-peer payments,TOTAL,10133,77085890.57395566
1202,ladakh,2018,3,Merchant payments,TOTAL,1168,2016579.2506718007
1203,ladakh,2018,3,Financial Services,TOTAL,84,69317.12287872119
1204,ladakh,2018,3,Others,TOTAL,343,242477.8532947429
1205,ladakh,2018,4,Recharge & bill payments,TOTAL,16650,5701932.895454288
1206,ladakh,2018,4,Peer-to-peer payments,TOTAL,15939,123611779.58930421
1207,ladakh,2018,4,Merchant payments,TOTAL,1881,5082666.820758243
1208,ladakh,2018,4,Financial Services,TOTAL,142,94604.73391846984
1209,ladakh,2018,4,Others,TOTAL,599,1031858.4532022325
1210,ladakh,2019,1,Peer-to-peer payments,TOTAL,22076,139715922.1887053
1211,ladakh,2019,1,Recharge & bill payments,TOTAL,20014,7186109.182288248
1212,ladakh,2019,1,Merchant payments,TOTAL,3238,4967122.4999400275
1213,ladakh,2019,1,Financial Services,TOTAL,114,111851.02856430915
1214,ladakh,2019,1,Others,TOTAL,703,878916.0496292994
1215,ladakh,2019,2,Peer-to-peer payments,TOTAL,34202,240305709.92824298
1216,ladakh,2019,2,Recharge & bill payments,TOTAL,25357,10116773.366134495
1217,ladakh,2019,2,Merchant payments,TOTAL,8220,7726519.367758205
1218,ladakh,2019,2,Financial Services,TOTAL,86,113767.09768193656
1219,ladakh,2019,2,Others,TOTAL,907,992737.2376073576
1220,ladakh,2019,3,Peer-to-peer payments,TOTAL,43198,303596367.67958534
1221,ladakh,2019,3,Recharge & bill payments,TOTAL,41491,18054746.121448334
1222,ladakh,2019,3,Merchant payments,TOTAL,6963,8096082.971229901
1223,ladakh,2019,3,Financial Services,TOTAL,48,148633.29469977494
1224,ladakh,2019,3,Others,TOTAL,696,1233697.1268589406
1225,ladakh,2019,4,Peer-to-peer payments,TOTAL,42095,298044908.5075786
1226,ladakh,2019,4,Recharge & bill payments,TOTAL,35467,16510212.100753112
1227,ladakh,2019,4,Merchant payments,TOTAL,6522,8717893.899929387
1228,ladakh,2019,4,Financial Services,TOTAL,46,162760.63254625077
1229,ladakh,2019,4,Others,TOTAL,576,1253584.887304229
1230,ladakh,2020,1,Peer-to-peer payments,TOTAL,51560,339551900.3873952
1231,ladakh,2020,1,Recharge & bill payments,TOTAL,49801,23010664.72023286
1232,ladakh,2020,1,Merchant payments,TOTAL,14264,13338124.271892821
1233,ladakh,2020,1,Financial Services,TOTAL,204,583108.9455483773
1234,ladakh,2020,1,Others,TOTAL,590,1155879.120674257
1235,ladakh,2020,2,Recharge & bill payments,TOTAL,70601,32087339.266190995
